№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
239,Белы Куна,2к1,30.373711,59.869399,Костюшко,2,30.295701,59.849212,1659.6363636363637
240,Белы Куна,2к1,30.373711,59.869399,Кузнецовская,25,30.332577,59.87143199999999,816.2727272727273
241,Белы Куна,2к1,30.373711,59.869399,Литейный просп.,56,30.349456,59.935069999999996,1587.090909090909
242,Белы Куна,2к1,30.373711,59.869399,Луначарского пр.,47,30.360164,60.036281,3109.909090909091
243,Белы Куна,2к1,30.373711,59.869399,Льва Толстого,6/8,30.321859999999997,59.965309,2488.909090909091
244,Белы Куна,2к1,30.373711,59.869399,Мечникова пр.,27,30.410891999999997,59.986982999999995,2229.3636363636365
245,Белы Куна,2к1,30.373711,59.869399,Народная,21,30.468124,59.879137,998.6363636363636
246,Белы Куна,2к1,30.373711,59.869399,Оптиков,54,30.199033,60.000713,3214.818181818182
247,Белы Куна,2к1,30.373711,59.869399,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2097.2727272727275
248,Белы Куна,2к1,30.373711,59.869399,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4145.454545454545
249,Белы Куна,2к1,30.373711,59.869399,Солидарности просп.,4,30.490114000000002,59.92828000000001,1811.4545454545455
250,Белы Куна,2к1,30.373711,59.869399,Учебный пер.,5,30.336763,60.037252,3536.5454545454545
251,Белы Куна,2к1,30.373711,59.869399,наб. реки Фонтанки,154,30.28255,59.915765,1549.5454545454545
252,Богатырский пр.,31,30.244263,60.003201000000004,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1936.4545454545455
253,Богатырский пр.,31,30.244263,60.003201000000004,Будапештская,3,30.36382,59.873704000000004,2982.7272727272725
254,Богатырский пр.,31,30.244263,60.003201000000004,Вавиловых,14,30.390563,60.024752,1730.5454545454545
255,Богатырский пр.,31,30.244263,60.003201000000004,Динамо пр.,3,30.279864,59.972699,1289.4545454545455
256,Богатырский пр.,31,30.244263,60.003201000000004,Загородный просп.,47,30.321195,59.921804,1894.5454545454545
257,Богатырский пр.,31,30.244263,60.003201000000004,Костюшко,2,30.295701,59.849212,3479.909090909091
258,Богатырский пр.,31,30.244263,60.003201000000004,Кузнецовская,25,30.332577,59.87143199999999,2991.3636363636365
259,Богатырский пр.,31,30.244263,60.003201000000004,Литейный просп.,56,30.349456,59.935069999999996,1547.0
260,Богатырский пр.,31,30.244263,60.003201000000004,Луначарского пр.,47,30.360164,60.036281,1800.3636363636363
261,Богатырский пр.,31,30.244263,60.003201000000004,Льва Толстого,6/8,30.321859999999997,59.965309,1478.7272727272727
262,Богатырский пр.,31,30.244263,60.003201000000004,Мечникова пр.,27,30.410891999999997,59.986982999999995,1627.2727272727273
263,Богатырский пр.,31,30.244263,60.003201000000004,Народная,21,30.468124,59.879137,2289.2727272727275
264,Богатырский пр.,31,30.244263,60.003201000000004,Оптиков,54,30.199033,60.000713,743.5454545454545
265,Богатырский пр.,31,30.244263,60.003201000000004,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1914.909090909091
266,Богатырский пр.,31,30.244263,60.003201000000004,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1887.2727272727273
267,Богатырский пр.,31,30.244263,60.003201000000004,Учебный пер.,5,30.336763,60.037252,1710.3636363636363
268,Богатырский пр.,31,30.244263,60.003201000000004,наб. реки Фонтанки,154,30.28255,59.915765,2272.818181818182
269,Большая Зеленина,38,30.2829,59.96553,Большой просп. ВО,85,30.250614000000002,59.930178000000005,831.8181818181819
270,Большая Зеленина,38,30.2829,59.96553,Будапештская,3,30.36382,59.873704000000004,2446.0
271,Большая Зеленина,38,30.2829,59.96553,Вавиловых,14,30.390563,60.024752,1841.1818181818182
272,Большая Зеленина,38,30.2829,59.96553,Динамо пр.,3,30.279864,59.972699,226.63636363636363
273,Большая Зеленина,38,30.2829,59.96553,Загородный просп.,47,30.321195,59.921804,1399.0
274,Большая Зеленина,38,30.2829,59.96553,Костюшко,2,30.295701,59.849212,2493.090909090909
275,Большая Зеленина,38,30.2829,59.96553,Кузнецовская,25,30.332577,59.87143199999999,2235.3636363636365
276,Большая Зеленина,38,30.2829,59.96553,Литейный просп.,56,30.349456,59.935069999999996,1118.909090909091
277,Большая Зеленина,38,30.2829,59.96553,Луначарского пр.,47,30.360164,60.036281,1850.909090909091
278,Большая Зеленина,38,30.2829,59.96553,Льва Толстого,6/8,30.321859999999997,59.965309,623.0909090909091
279,Большая Зеленина,38,30.2829,59.96553,Мечникова пр.,27,30.410891999999997,59.986982999999995,1338.4545454545455
280,Большая Зеленина,38,30.2829,59.96553,Народная,21,30.468124,59.879137,1836.0
281,Большая Зеленина,38,30.2829,59.96553,Оптиков,54,30.199033,60.000713,1525.1818181818182
282,Большая Зеленина,38,30.2829,59.96553,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1419.8181818181818
283,Большая Зеленина,38,30.2829,59.96553,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2461.6363636363635
284,Большая Зеленина,38,30.2829,59.96553,Солидарности просп.,4,30.490114000000002,59.92828000000001,2054.909090909091
285,Большая Зеленина,38,30.2829,59.96553,Учебный пер.,5,30.336763,60.037252,1756.1818181818182
286,Большая Зеленина,38,30.2829,59.96553,наб. реки Фонтанки,154,30.28255,59.915765,1352.4545454545455
287,Большая Пороховская,25,30.418509999999998,59.953196,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1681.3333333333333
288,Большая Пороховская,25,30.418509999999998,59.953196,Будапештская,3,30.36382,59.873704000000004,2215.1111111111113
289,Большая Пороховская,25,30.418509999999998,59.953196,Вавиловых,14,30.390563,60.024752,1776.0
290,Большая Пороховская,25,30.418509999999998,59.953196,Динамо пр.,3,30.279864,59.972699,1819.6666666666667
291,Большая Пороховская,25,30.418509999999998,59.953196,Загородный просп.,47,30.321195,59.921804,1597.4444444444443
292,Большая Пороховская,25,30.418509999999998,59.953196,Костюшко,2,30.295701,59.849212,2612.222222222222
293,Большая Пороховская,25,30.418509999999998,59.953196,Кузнецовская,25,30.332577,59.87143199999999,2013.4444444444443
294,Большая Пороховская,25,30.418509999999998,59.953196,Литейный просп.,56,30.349456,59.935069999999996,1221.7777777777778
295,Большая Пороховская,25,30.418509999999998,59.953196,Луначарского пр.,47,30.360164,60.036281,1875.6666666666667
296,Большая Пороховская,25,30.418509999999998,59.953196,Льва Толстого,6/8,30.321859999999997,59.965309,1240.888888888889
297,Большая Пороховская,25,30.418509999999998,59.953196,Мечникова пр.,27,30.410891999999997,59.986982999999995,995.8888888888889
298,Большая Пороховская,25,30.418509999999998,59.953196,Народная,21,30.468124,59.879137,1392.111111111111
299,Большая Пороховская,25,30.418509999999998,59.953196,Оптиков,54,30.199033,60.000713,2060.8888888888887
300,Большая Пороховская,25,30.418509999999998,59.953196,Пискаревский просп.,47,30.431328999999998,59.983422999999995,855.0
301,Большая Пороховская,25,30.418509999999998,59.953196,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3009.3333333333335
302,Большая Пороховская,25,30.418509999999998,59.953196,Солидарности просп.,4,30.490114000000002,59.92828000000001,1007.8888888888889
303,Большая Пороховская,25,30.418509999999998,59.953196,Учебный пер.,5,30.336763,60.037252,2066.8888888888887
304,Большая Пороховская,25,30.418509999999998,59.953196,наб. реки Фонтанки,154,30.28255,59.915765,1671.2222222222222
305,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Аккуратова,2,30.301594,60.015377,1264.125
306,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1499.625
307,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Будапештская,3,30.36382,59.873704000000004,2328.625
308,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Вавиловых,14,30.390563,60.024752,1732.75
309,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Динамо пр.,3,30.279864,59.972699,1172.0
310,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Загородный просп.,47,30.321195,59.921804,1233.25
311,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Костюшко,2,30.295701,59.849212,2640.25
312,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Кузнецовская,25,30.332577,59.87143199999999,2094.375
313,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Литейный просп.,56,30.349456,59.935069999999996,855.875
314,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Луначарского пр.,47,30.360164,60.036281,1738.142857142857
315,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Льва Толстого,6/8,30.321859999999997,59.965309,652.875
316,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Мечникова пр.,27,30.410891999999997,59.986982999999995,1166.125
317,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Народная,21,30.468124,59.879137,1946.857142857143
318,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Оптиков,54,30.199033,60.000713,1494.625
319,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1246.25
320,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2439.25
321,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Солидарности просп.,4,30.490114000000002,59.92828000000001,1933.125
322,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,Учебный пер.,5,30.336763,60.037252,1616.25
323,Большой Сампсониевский проспект,51,30.341946000000004,59.971582,наб. реки Фонтанки,154,30.28255,59.915765,1479.875
324,Бульвар Новаторов,46,30.269129,59.845234,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2422.8571428571427
325,Бульвар Новаторов,46,30.269129,59.845234,Будапештская,3,30.36382,59.873704000000004,1601.25
326,Бульвар Новаторов,46,30.269129,59.845234,Вавиловых,14,30.390563,60.024752,3838.375
327,Бульвар Новаторов,46,30.269129,59.845234,Динамо пр.,3,30.279864,59.972699,2991.0
328,Бульвар Новаторов,46,30.269129,59.845234,Загородный просп.,47,30.321195,59.921804,1561.5
329,Бульвар Новаторов,46,30.269129,59.845234,Костюшко,2,30.295701,59.849212,767.0
330,Бульвар Новаторов,46,30.269129,59.845234,Кузнецовская,25,30.332577,59.87143199999999,994.375
331,Бульвар Новаторов,46,30.269129,59.845234,Литейный просп.,56,30.349456,59.935069999999996,2094.625
332,Бульвар Новаторов,46,30.269129,59.845234,Луначарского пр.,47,30.360164,60.036281,3936.5
333,Бульвар Новаторов,46,30.269129,59.845234,Льва Толстого,6/8,30.321859999999997,59.965309,2586.125
334,Бульвар Новаторов,46,30.269129,59.845234,Народная,21,30.468124,59.879137,1816.0
335,Бульвар Новаторов,46,30.269129,59.845234,Оптиков,54,30.199033,60.000713,3634.25
336,Бульвар Новаторов,46,30.269129,59.845234,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4595.0
337,Бульвар Новаторов,46,30.269129,59.845234,Солидарности просп.,4,30.490114000000002,59.92828000000001,2655.375
338,Бульвар Новаторов,46,30.269129,59.845234,Учебный пер.,5,30.336763,60.037252,3911.375
339,Бульвар Новаторов,46,30.269129,59.845234,наб. реки Фонтанки,154,30.28255,59.915765,1560.25
340,Ветеранов пр.,117,30.178058,59.833543000000006,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2810.875
341,Ветеранов пр.,117,30.178058,59.833543000000006,Будапештская,3,30.36382,59.873704000000004,2394.3333333333335
